Date,Time,PM2.5,Humid,Temp,WindSpeed,row
25-Jan,2 AM,18.38,59.41,28.67,10.27,962
25-Jan,3 AM,16.20,59.03,28.56,9.84,963
25-Jan,4 AM,16.42,59.33,28.46,4.60,964
25-Jan,5 AM,16.91,60.36,28.47,1.12,965
25-Jan,6 AM,19.20,61.32,28.36,0.03,966
25-Jan,7 AM,16.42,58.39,30.66,0.13,967
25-Jan,8 AM,19.65,51.24,35.29,0.97,968
25-Jan,9 AM,20.68,47.42,37.94,5.85,969
25-Jan,10 AM,15.60,42.12,39.73,40.68,970
25-Jan,11 AM,13.47,35.79,42.25,18.07,971
25-Jan,12 PM,13.48,32.43,43.81,12.84,972
25-Jan,1 PM,12.32,28.67,45.89,22.12,973
25-Jan,2 PM,17.65,27.78,46.63,31.06,974
25-Jan,3 PM,23.18,27.89,46.84,6.48,975
25-Jan,4 PM,18.47,27.70,46.32,0.22,976
25-Jan,5 PM,30.37,32.35,43.71,0.22,977
25-Jan,6 PM,27.60,37.63,39.91,0.00,978
25-Jan,7 PM,34.80,46.94,36.58,2.92,979
25-Jan,8 PM,26.99,48.77,34.51,14.67,980
25-Jan,9 PM,22.69,49.79,32.97,7.75,981
25-Jan,10 PM,21.15,50.11,32.30,2.00,982
25-Jan,11 PM,24.44,51.99,31.89,19.41,983
26-Jan,12 AM,39.04,57.50,30.07,29.98,984
26-Jan,1 AM,35.55,57.32,29.67,19.08,985
26-Jan,2 AM,31.77,57.45,29.63,3.67,986
26-Jan,3 AM,28.94,58.30,29.29,11.57,987
26-Jan,4 AM,26.19,59.60,29.29,0.00,988
26-Jan,5 AM,24.14,60.28,28.85,0.20,989
26-Jan,6 AM,23.89,60.59,28.59,7.10,990
26-Jan,7 AM,23.76,58.88,30.23,2.16,991
26-Jan,8 AM,20.63,50.92,35.36,4.53,992
26-Jan,9 AM,18.77,48.27,39.71,5.63,993
26-Jan,10 AM,19.71,48.96,39.38,17.74,994
26-Jan,11 AM,17.98,42.52,41.85,23.91,995
26-Jan,12 PM,21.22,38.73,43.27,43.98,996
26-Jan,1 PM,17.34,36.82,43.86,99.33,997
26-Jan,2 PM,26.55,32.45,45.69,50.50,998
26-Jan,3 PM,31.64,29.75,46.74,26.63,999
26-Jan,4 PM,47.26,32.70,44.86,5.36,1000
26-Jan,5 PM,42.14,37.10,42.45,8.19,1001
26-Jan,6 PM,52.93,39.70,39.91,0.51,1002
26-Jan,7 PM,54.94,43.95,38.39,0.28,1003
26-Jan,8 PM,51.27,48.29,36.99,0.00,1004
26-Jan,9 PM,56.69,51.95,35.52,6.36,1005
26-Jan,10 PM,56.18,55.54,34.46,1.32,1006
26-Jan,11 PM,45.26,56.68,33.70,0.45,1007
27-Jan,12 AM,32.02,58.20,32.46,6.31,1008
27-Jan,1 AM,31.81,58.70,31.96,1.48,1009
27-Jan,2 AM,31.79,59.97,31.40,1.86,1010
27-Jan,3 AM,28.16,59.97,31.48,0.00,1011
27-Jan,4 AM,29.91,60.95,30.89,0.10,1012
27-Jan,5 AM,28.99,61.83,30.57,0.02,1013
27-Jan,6 AM,28.08,61.76,30.51,1.03,1014
27-Jan,7 AM,29.39,59.94,31.80,0.00,1015
27-Jan,8 AM,32.15,54.69,35.81,0.53,1016
27-Jan,9 AM,22.39,48.07,39.95,3.23,1017
27-Jan,10 AM,18.05,45.12,40.95,17.17,1018
27-Jan,11 AM,22.45,40.91,42.94,19.68,1019
27-Jan,12 PM,25.41,37.76,44.10,24.82,1020
27-Jan,1 PM,23.93,34.63,44.91,39.48,1021
27-Jan,2 PM,26.45,31.92,46.65,26.36,1022
27-Jan,3 PM,21.55,35.62,45.01,126.26,1023
27-Jan,4 PM,21.45,40.10,41.92,53.17,1024
27-Jan,5 PM,32.01,46.19,39.30,16.40,1025
27-Jan,6 PM,33.29,50.56,37.14,44.49,1026
27-Jan,7 PM,37.25,51.69,36.21,0.47,1027
27-Jan,8 PM,50.37,54.05,35.25,0.13,1028
27-Jan,9 PM,67.79,57.08,34.43,3.56,1029
27-Jan,10 PM,54.13,59.53,33.20,1.37,1030
27-Jan,11 PM,59.07,59.42,33.34,0.03,1031
28-Jan,12 AM,47.20,60.07,32.76,2.48,1032
28-Jan,1 AM,45.94,61.38,31.87,3.50,1033
28-Jan,2 AM,45.46,62.05,31.49,0.00,1034
28-Jan,3 AM,41.67,61.82,31.42,0.00,1035
28-Jan,4 AM,42.32,61.66,31.38,0.00,1036
28-Jan,5 AM,46.55,61.79,31.27,0.00,1037
28-Jan,6 AM,48.54,62.61,30.87,0.00,1038
28-Jan,7 AM,49.51,62.09,31.32,1.08,1039
28-Jan,8 AM,35.69,57.02,35.49,0.00,1040
28-Jan,9 AM,20.57,51.90,39.34,16.46,1041
28-Jan,10 AM,20.20,49.15,40.31,31.73,1042
28-Jan,11 AM,22.29,43.62,42.27,27.11,1043
28-Jan,12 PM,25.10,40.66,43.07,37.03,1044
28-Jan,1 PM,30.05,39.68,43.50,31.74,1045
28-Jan,2 PM,34.50,37.44,45.15,8.98,1046
28-Jan,3 PM,25.48,33.00,45.97,17.25,1047
28-Jan,4 PM,34.93,35.81,43.70,26.86,1048
28-Jan,5 PM,46.13,39.41,42.36,3.62,1049
28-Jan,6 PM,46.37,47.68,39.14,5.03,1050
28-Jan,7 PM,50.65,51.17,37.62,1.07,1051
28-Jan,8 PM,49.40,53.86,35.95,2.03,1052
28-Jan,9 PM,51.94,55.58,35.21,0.37,1053
28-Jan,10 PM,54.64,57.43,34.35,0.00,1054
28-Jan,11 PM,60.44,60.35,33.08,5.66,1055
29-Jan,12 AM,55.38,60.95,32.68,0.38,1056
29-Jan,1 AM,53.24,61.26,32.43,0.00,1057
29-Jan,2 AM,50.33,61.43,32.42,0.10,1058
29-Jan,3 AM,49.98,61.60,32.37,0.00,1059
29-Jan,4 AM,48.33,62.31,32.34,0.33,1060
29-Jan,5 AM,46.48,63.41,31.78,0.14,1061
29-Jan,6 AM,45.06,63.30,31.70,0.00,1062
29-Jan,7 AM,58.69,63.45,32.03,1.18,1063
29-Jan,8 AM,47.68,58.26,35.63,0.22,1064
29-Jan,9 AM,29.31,51.37,39.38,4.97,1065
29-Jan,10 AM,30.45,47.26,40.60,14.37,1066
29-Jan,11 AM,32.84,43.77,42.10,22.83,1067
29-Jan,12 PM,34.17,39.96,43.66,40.02,1068
29-Jan,1 PM,30.33,37.72,44.32,49.09,1069
29-Jan,2 PM,33.78,36.08,45.85,3.00,1070
29-Jan,3 PM,39.38,38.27,44.42,3.67,1071
29-Jan,4 PM,44.53,39.80,43.57,70.58,1072
29-Jan,5 PM,36.73,39.96,42.91,12.10,1073
29-Jan,6 PM,37.48,45.66,40.39,0.00,1074
29-Jan,7 PM,54.46,50.76,38.33,0.00,1075
29-Jan,8 PM,56.59,54.30,36.75,0.19,1076
29-Jan,9 PM,55.37,56.88,35.33,0.04,1077
29-Jan,10 PM,53.18,58.28,34.41,0.03,1078
29-Jan,11 PM,50.81,59.56,33.60,0.77,1079
30-Jan,12 AM,47.92,60.24,33.14,0.00,1080
30-Jan,1 AM,45.79,60.91,32.89,0.10,1081
30-Jan,2 AM,41.87,61.97,32.36,0.00,1082
30-Jan,3 AM,35.93,62.32,32.29,0.28,1083
30-Jan,4 AM,38.00,62.76,32.16,0.88,1084
30-Jan,5 AM,36.43,62.18,32.44,0.00,1085
30-Jan,6 AM,37.85,63.00,32.19,0.00,1086
30-Jan,7 AM,35.01,62.29,32.63,0.00,1087
30-Jan,8 AM,37.21,59.54,35.17,3.52,1088
30-Jan,9 AM,32.30,55.32,37.82,8.76,1089
30-Jan,10 AM,26.77,48.86,40.48,7.48,1090
30-Jan,11 AM,25.16,41.39,43.68,15.39,1091
30-Jan,12 PM,36.98,39.12,43.89,24.78,1092
30-Jan,1 PM,31.40,36.04,44.76,51.32,1093
30-Jan,2 PM,19.21,29.14,46.13,105.06,1094
30-Jan,3 PM,28.41,29.30,45.78,76.14,1095
30-Jan,4 PM,37.10,30.72,45.23,64.83,1096
30-Jan,5 PM,25.49,32.40,44.17,0.87,1097
30-Jan,6 PM,19.05,35.92,40.63,0.00,1098
30-Jan,7 PM,38.11,42.70,37.69,4.34,1099
30-Jan,8 PM,30.45,49.70,34.85,7.29,1100
30-Jan,9 PM,20.92,51.55,33.21,25.70,1101
30-Jan,10 PM,21.12,52.06,32.89,1.53,1102
30-Jan,11 PM,19.81,54.31,32.04,2.50,1103
31-Jan,12 AM,21.70,57.57,30.99,4.67,1104
31-Jan,1 AM,21.26,58.71,30.72,0.13,1105
31-Jan,2 AM,21.90,60.94,30.21,3.62,1106
31-Jan,3 AM,22.24,61.26,30.09,1.66,1107
31-Jan,4 AM,22.52,62.59,29.94,3.45,1108
31-Jan,5 AM,21.15,63.34,29.99,6.58,1109
31-Jan,6 AM,24.66,65.12,30.26,2.80,1110
31-Jan,7 AM,28.42,62.82,31.61,0.00,1111
31-Jan,8 AM,23.76,55.02,37.22,5.18,1112
31-Jan,9 AM,18.76,50.81,39.04,25.98,1113
31-Jan,10 AM,17.59,45.42,40.89,40.68,1114
31-Jan,11 AM,15.41,43.10,41.18,83.69,1115
31-Jan,12 PM,14.38,38.40,42.37,100.53,1116
31-Jan,1 PM,11.96,34.47,44.07,110.54,1117
31-Jan,2 PM,18.06,33.08,44.65,150.94,1118
31-Jan,3 PM,22.69,34.24,44.66,76.24,1119
31-Jan,4 PM,18.07,37.77,43.29,73.27,1120
31-Jan,5 PM,14.72,41.21,41.61,108.45,1121
31-Jan,6 PM,14.55,46.72,38.70,107.98,1122
31-Jan,7 PM,15.09,49.74,37.24,59.74,1123
31-Jan,8 PM,18.15,51.95,36.45,0.00,1124
31-Jan,9 PM,20.65,54.28,35.50,0.00,1125
31-Jan,10 PM,19.93,57.20,34.31,4.60,1126
31-Jan,11 PM,19.63,58.83,33.50,0.00,1127
1-Feb,12 AM,19.71,60.49,32.71,0.00,1128
1-Feb,1 AM,20.03,62.00,31.87,0.73,1129
1-Feb,2 AM,21.52,63.32,31.16,5.69,1130
1-Feb,3 AM,21.46,63.27,30.96,2.54,1131
1-Feb,4 AM,19.17,62.41,31.46,0.00,1132
1-Feb,5 AM,18.34,62.38,31.61,0.27,1133
1-Feb,6 AM,18.48,62.26,32.03,0.00,1134
1-Feb,7 AM,21.72,62.38,32.61,2.40,1135
1-Feb,8 AM,24.46,58.68,35.45,27.58,1136
1-Feb,9 AM,20.52,52.08,38.57,56.03,1137
1-Feb,10 AM,20.50,47.81,39.95,45.43,1138
1-Feb,11 AM,17.61,44.09,41.23,53.43,1139
1-Feb,12 PM,21.59,44.21,40.86,33.34,1140
1-Feb,1 PM,16.23,39.55,43.60,33.43,1141
1-Feb,2 PM,18.89,39.66,43.25,7.68,1142
1-Feb,3 PM,23.73,38.16,44.23,1.28,1143
1-Feb,4 PM,31.23,38.86,43.58,25.76,1144
1-Feb,5 PM,23.63,44.55,41.03,105.37,1145
1-Feb,6 PM,29.14,51.44,37.82,165.78,1146
1-Feb,7 PM,29.79,54.45,36.11,122.45,1147
1-Feb,8 PM,21.49,54.42,35.84,4.41,1148
1-Feb,9 PM,14.24,54.77,35.74,0.58,1149
1-Feb,10 PM,13.78,56.78,35.16,0.00,1150
1-Feb,11 PM,15.02,57.87,34.82,0.00,1151
2-Feb,12 AM,18.26,59.63,34.08,0.06,1152
2-Feb,1 AM,20.44,60.90,33.32,0.73,1153
2-Feb,2 AM,21.77,61.13,33.06,0.00,1154
2-Feb,3 AM,23.87,61.70,32.81,0.02,1155
2-Feb,4 AM,29.33,62.84,32.39,1.02,1156
2-Feb,5 AM,32.55,63.04,32.27,0.09,1157
2-Feb,6 AM,92.14,64.59,31.72,0.64,1158
2-Feb,7 AM,28.20,62.27,33.18,2.99,1159
2-Feb,8 AM,12.76,55.49,36.86,7.23,1160
2-Feb,9 AM,8.76,49.77,39.70,5.63,1161
2-Feb,10 AM,12.16,47.92,40.47,15.13,1162
2-Feb,11 AM,15.24,44.03,42.45,36.45,1163
2-Feb,12 PM,15.91,42.40,42.61,44.03,1164
2-Feb,1 PM,17.20,40.58,43.11,20.99,1165
2-Feb,2 PM,21.60,35.72,44.85,40.47,1166
2-Feb,3 PM,22.77,35.59,45.00,47.19,1167
2-Feb,4 PM,20.00,37.68,43.96,103.08,1168
2-Feb,5 PM,13.57,45.87,40.22,294.88,1169
2-Feb,6 PM,10.02,52.39,37.62,84.68,1170
2-Feb,7 PM,9.93,53.92,36.82,2.86,1171
2-Feb,8 PM,9.82,55.92,35.90,2.70,1172
2-Feb,9 PM,13.08,57.67,33.79,92.43,1173
2-Feb,10 PM,8.49,57.13,33.51,29.36,1174
2-Feb,11 PM,9.22,58.27,33.01,6.40,1175
3-Feb,12 AM,10.44,59.41,32.61,0.07,1176
3-Feb,1 AM,12.01,60.31,32.13,0.07,1177
3-Feb,2 AM,16.15,62.18,31.42,2.28,1178
3-Feb,3 AM,15.39,62.85,31.32,1.12,1179
3-Feb,4 AM,15.82,63.17,31.15,2.18,1180
3-Feb,5 AM,17.41,62.15,31.56,0.31,1181
3-Feb,6 AM,27.48,61.39,31.75,1.99,1182
3-Feb,7 AM,23.20,59.31,32.88,2.88,1183
3-Feb,8 AM,10.29,52.78,37.63,0.00,1184
3-Feb,9 AM,5.51,48.32,39.79,16.02,1185
3-Feb,10 AM,14.74,46.10,40.40,12.47,1186
3-Feb,11 AM,7.60,42.73,42.19,41.48,1187
3-Feb,12 PM,7.54,41.92,42.44,37.53,1188
3-Feb,1 PM,12.33,38.52,43.77,33.13,1189
3-Feb,2 PM,15.16,35.07,44.75,78.76,1190
3-Feb,3 PM,11.19,32.60,45.87,68.08,1191
3-Feb,4 PM,13.73,32.44,46.04,34.62,1192
3-Feb,5 PM,10.75,34.68,44.71,2.22,1193
3-Feb,6 PM,16.82,46.29,39.87,134.56,1194
3-Feb,7 PM,20.84,52.92,37.39,5.73,1195
3-Feb,8 PM,12.41,53.76,36.94,0.13,1196
3-Feb,9 PM,15.93,55.79,36.05,0.93,1197
3-Feb,10 PM,21.16,57.61,35.14,0.00,1198
3-Feb,11 PM,21.32,59.25,34.14,0.00,1199
4-Feb,12 AM,20.77,60.01,33.57,0.00,1200
4-Feb,1 AM,22.22,60.98,32.93,0.00,1201
4-Feb,2 AM,22.19,60.66,33.14,0.00,1202
4-Feb,3 AM,22.25,60.49,32.89,0.00,1203
4-Feb,4 AM,19.04,61.36,32.73,1.94,1204
4-Feb,5 AM,18.98,61.85,32.37,0.00,1205
4-Feb,6 AM,25.03,62.49,31.91,0.00,1206
4-Feb,7 AM,23.73,62.69,32.02,0.88,1207
4-Feb,8 AM,26.54,56.98,35.00,8.22,1208
4-Feb,9 AM,23.07,51.67,36.94,81.93,1209
4-Feb,10 AM,19.73,45.78,39.28,216.35,1210
4-Feb,11 AM,18.07,43.67,40.12,273.62,1211
4-Feb,12 PM,21.46,42.76,40.52,312.58,1212
4-Feb,1 PM,18.65,40.10,41.88,243.66,1213
4-Feb,2 PM,16.27,38.29,42.64,283.61,1214
4-Feb,3 PM,20.63,38.65,42.54,277.90,1215
4-Feb,4 PM,20.95,40.57,41.24,292.02,1216
4-Feb,5 PM,21.60,44.89,38.96,141.53,1217
4-Feb,6 PM,21.00,47.02,38.01,39.43,1218
4-Feb,7 PM,17.57,47.18,37.07,57.07,1219
4-Feb,8 PM,16.29,47.23,36.85,4.54,1220
4-Feb,9 PM,16.60,49.52,35.56,36.71,1221
4-Feb,10 PM,16.05,49.81,35.18,4.78,1222
4-Feb,11 PM,16.58,51.44,34.45,4.33,1223
5-Feb,12 AM,24.06,56.28,33.27,10.71,1224
5-Feb,1 AM,32.84,59.08,33.06,2.78,1225
5-Feb,2 AM,35.22,59.96,32.90,0.00,1226
5-Feb,3 AM,35.83,60.71,32.61,0.35,1227
5-Feb,4 AM,35.97,61.87,32.18,4.94,1228
5-Feb,5 AM,19.54,57.07,32.24,7.55,1229
5-Feb,6 AM,14.46,54.57,31.90,42.91,1230
5-Feb,7 AM,14.02,52.73,32.44,11.86,1231
5-Feb,8 AM,15.67,47.50,35.97,0.26,1232
5-Feb,9 AM,30.47,43.26,37.68,142.32,1233
5-Feb,10 AM,33.74,43.60,36.81,283.42,1234
5-Feb,11 AM,34.87,42.04,37.39,318.75,1235
5-Feb,12 PM,23.40,39.52,38.72,341.70,1236
5-Feb,1 PM,24.37,38.31,39.52,388.93,1237
5-Feb,2 PM,20.79,36.76,40.09,336.73,1238
5-Feb,3 PM,16.03,35.92,40.49,328.82,1239
5-Feb,4 PM,12.55,35.78,40.36,260.33,1240
5-Feb,5 PM,13.81,37.57,39.41,135.97,1241
5-Feb,6 PM,15.00,39.92,38.47,0.18,1242
5-Feb,7 PM,15.75,43.14,36.88,1.65,1243
5-Feb,8 PM,16.09,46.11,35.63,56.70,1244
5-Feb,9 PM,13.45,44.54,35.15,80.08,1245
5-Feb,10 PM,14.57,46.24,34.66,5.14,1246
5-Feb,11 PM,15.42,49.00,33.57,0.73,1247
6-Feb,12 AM,16.87,53.03,32.36,1.78,1248
6-Feb,1 AM,15.88,52.71,31.90,0.00,1249
6-Feb,2 AM,17.24,55.33,31.16,0.52,1250
6-Feb,3 AM,15.20,55.19,30.58,1.61,1251
6-Feb,4 AM,15.91,56.54,30.19,0.00,1252
6-Feb,5 AM,16.58,58.29,29.55,0.14,1253
6-Feb,6 AM,38.74,59.41,29.00,0.36,1254
6-Feb,7 AM,32.56,58.06,29.93,0.24,1255
6-Feb,8 AM,26.24,49.61,33.53,4.68,1256
6-Feb,9 AM,22.25,44.20,35.79,5.72,1257
6-Feb,10 AM,23.01,39.20,38.70,66.18,1258
6-Feb,11 AM,24.07,37.09,38.96,241.71,1259
6-Feb,12 PM,27.19,36.26,39.75,256.08,1260
6-Feb,1 PM,24.97,34.85,40.74,215.65,1261
6-Feb,2 PM,20.74,33.90,41.64,195.01,1262
6-Feb,3 PM,18.76,32.77,42.93,118.29,1263
6-Feb,4 PM,16.20,31.98,42.88,116.84,1264
6-Feb,5 PM,16.19,34.00,41.41,61.18,1265
6-Feb,6 PM,20.30,38.41,38.97,1.14,1266
6-Feb,7 PM,21.51,43.29,36.88,0.00,1267
6-Feb,8 PM,23.75,45.23,35.73,1.02,1268
6-Feb,9 PM,22.52,48.14,34.36,3.13,1269
6-Feb,10 PM,21.66,49.67,33.68,0.06,1270
6-Feb,11 PM,22.55,51.79,32.94,0.04,1271
7-Feb,12 AM,24.33,53.84,32.02,8.42,1272
7-Feb,1 AM,26.44,55.56,31.44,8.74,1273
7-Feb,2 AM,31.19,58.34,30.50,5.39,1274
7-Feb,3 AM,30.06,58.76,30.16,0.00,1275
7-Feb,4 AM,28.13,59.45,29.73,0.00,1276
7-Feb,5 AM,27.27,59.51,29.63,0.00,1277
7-Feb,6 AM,28.67,60.48,29.05,0.00,1278
7-Feb,7 AM,30.09,58.97,30.31,0.03,1279
7-Feb,8 AM,30.80,49.84,35.83,0.00,1280
7-Feb,9 AM,31.88,42.69,39.60,12.55,1281
7-Feb,10 AM,27.53,38.35,40.35,109.45,1282
7-Feb,11 AM,25.84,35.77,41.43,150.79,1283
7-Feb,12 PM,28.47,33.93,43.00,80.78,1284
7-Feb,1 PM,32.23,31.66,44.51,61.53,1285
7-Feb,2 PM,26.28,29.61,46.83,23.57,1286
7-Feb,3 PM,33.32,29.91,46.64,11.75,1287
7-Feb,4 PM,71.79,32.36,44.97,102.95,1288
7-Feb,5 PM,46.53,34.78,42.90,46.63,1289
7-Feb,6 PM,59.05,39.20,40.45,0.14,1290
7-Feb,7 PM,68.97,45.69,37.90,6.40,1291
7-Feb,8 PM,66.77,50.10,36.11,12.19,1292
7-Feb,9 PM,61.85,52.94,34.57,38.88,1293
7-Feb,10 PM,59.63,53.53,34.06,0.57,1294
7-Feb,11 PM,58.53,54.57,33.56,0.05,1295
8-Feb,12 AM,65.93,56.19,32.82,15.15,1296
8-Feb,1 AM,93.08,58.88,32.04,10.41,1297
8-Feb,2 AM,74.61,60.23,31.13,14.83,1298
8-Feb,3 AM,75.48,60.14,30.93,6.26,1299
8-Feb,4 AM,68.88,60.25,30.69,0.78,1300
8-Feb,5 AM,69.42,60.49,30.38,3.95,1301
8-Feb,6 AM,80.69,60.12,30.48,1.37,1302
8-Feb,7 AM,64.64,58.60,31.82,0.28,1303
8-Feb,8 AM,67.18,51.42,36.70,0.56,1304
8-Feb,9 AM,56.58,47.13,39.67,2.98,1305
8-Feb,10 AM,39.49,41.84,41.86,17.70,1306
8-Feb,11 AM,32.84,36.21,43.47,26.12,1307
8-Feb,12 PM,35.72,35.63,44.45,28.78,1308
8-Feb,1 PM,33.54,32.37,46.17,80.64,1309
8-Feb,2 PM,53.27,30.68,46.85,92.13,1310
8-Feb,3 PM,54.43,30.22,47.21,37.18,1311
8-Feb,4 PM,46.52,30.39,46.94,23.73,1312
8-Feb,5 PM,38.20,32.68,45.40,0.10,1313
8-Feb,6 PM,45.68,38.53,41.84,0.00,1314
8-Feb,7 PM,55.11,45.17,39.46,3.76,1315
8-Feb,8 PM,55.02,49.75,37.61,1.35,1316
8-Feb,9 PM,51.62,52.21,36.09,11.87,1317
8-Feb,10 PM,68.54,54.75,34.96,8.82,1318
8-Feb,11 PM,63.42,56.26,34.12,1.98,1319
9-Feb,12 AM,54.16,57.63,33.38,0.63,1320
9-Feb,1 AM,55.36,58.00,32.87,2.83,1321
9-Feb,2 AM,53.67,58.23,32.67,2.28,1322
9-Feb,3 AM,50.42,59.07,32.06,0.77,1323
9-Feb,4 AM,49.07,59.26,32.14,0.00,1324
9-Feb,5 AM,50.79,60.23,31.51,0.30,1325
9-Feb,6 AM,51.12,61.27,31.00,2.78,1326
9-Feb,7 AM,49.34,59.81,32.22,4.23,1327
9-Feb,8 AM,43.03,54.67,36.58,2.36,1328
9-Feb,9 AM,29.42,50.07,39.80,4.48,1329
9-Feb,10 AM,28.51,47.15,41.00,19.15,1330
9-Feb,11 AM,33.67,44.17,42.62,32.08,1331
9-Feb,12 PM,34.41,41.28,43.62,39.68,1332
9-Feb,1 PM,38.37,39.72,44.64,74.94,1333
9-Feb,2 PM,60.84,39.36,45.01,105.60,1334
9-Feb,3 PM,66.10,37.97,45.78,37.95,1335
9-Feb,4 PM,64.87,41.91,43.30,25.47,1336
9-Feb,5 PM,72.70,49.76,39.89,79.05,1337
9-Feb,6 PM,71.43,65.34,32.66,185.26,1338
9-Feb,7 PM,82.25,65.65,32.86,8.36,1339
9-Feb,8 PM,66.59,64.94,32.87,6.38,1340
9-Feb,9 PM,63.80,65.17,32.87,1.89,1341
9-Feb,10 PM,63.82,66.18,32.27,41.94,1342
9-Feb,11 PM,60.43,66.90,31.72,14.17,1343
10-Feb,12 AM,53.42,65.42,32.41,4.33,1344
10-Feb,1 AM,53.31,64.65,32.83,0.00,1345
10-Feb,2 AM,48.74,64.69,32.92,0.14,1346
10-Feb,3 AM,43.95,64.98,32.65,0.00,1347
10-Feb,4 AM,35.98,64.80,32.94,0.62,1348
10-Feb,5 AM,33.73,65.23,32.71,2.66,1349
10-Feb,6 AM,29.66,65.03,32.75,0.15,1350
10-Feb,7 AM,26.15,63.85,33.75,0.15,1351
10-Feb,8 AM,24.32,59.25,36.37,0.00,1352
10-Feb,9 AM,16.47,54.00,38.92,0.00,1353
10-Feb,10 AM,16.20,49.25,40.51,8.68,1354
10-Feb,11 AM,15.81,46.11,41.85,6.37,1355
10-Feb,12 PM,20.48,43.16,43.39,23.23,1356
10-Feb,1 PM,23.78,40.29,44.78,12.73,1357
10-Feb,2 PM,39.79,47.68,40.35,43.09,1358
10-Feb,3 PM,35.34,49.44,39.10,13.57,1359
10-Feb,4 PM,31.94,50.82,38.63,4.04,1360
10-Feb,5 PM,37.33,52.95,37.39,0.27,1361
10-Feb,6 PM,53.26,56.25,36.20,1.07,1362
10-Feb,7 PM,49.19,58.04,35.74,0.00,1363
10-Feb,8 PM,47.29,59.39,35.20,0.00,1364
10-Feb,9 PM,52.99,61.11,34.17,9.99,1365
10-Feb,10 PM,40.83,61.21,33.36,10.83,1366
10-Feb,11 PM,40.94,61.29,33.12,2.58,1367
11-Feb,12 AM,42.89,61.54,33.16,0.29,1368
11-Feb,1 AM,46.67,62.92,32.50,0.00,1369
11-Feb,2 AM,44.75,62.80,32.42,0.00,1370
11-Feb,3 AM,43.05,63.09,32.18,0.00,1371
11-Feb,4 AM,41.36,63.52,32.18,0.00,1372
11-Feb,5 AM,37.39,63.62,32.10,0.00,1373
11-Feb,6 AM,34.67,64.17,31.72,0.07,1374
11-Feb,7 AM,30.49,63.53,32.20,0.00,1375
11-Feb,8 AM,22.78,58.51,35.71,0.53,1376
11-Feb,9 AM,15.83,53.45,39.07,23.05,1377
11-Feb,10 AM,19.41,53.25,38.84,21.82,1378
11-Feb,11 AM,18.87,50.66,40.12,33.41,1379
11-Feb,12 PM,22.45,46.07,41.84,41.08,1380
11-Feb,1 PM,25.67,44.08,42.74,35.12,1381
11-Feb,2 PM,30.50,45.95,40.60,55.03,1382
11-Feb,3 PM,30.09,50.68,38.42,141.52,1383
11-Feb,4 PM,30.85,52.45,38.06,18.53,1384
11-Feb,5 PM,26.54,50.36,37.81,0.10,1385
11-Feb,6 PM,34.81,53.17,36.86,3.38,1386
11-Feb,7 PM,42.40,56.44,35.31,0.85,1387
11-Feb,8 PM,45.27,57.76,34.46,2.93,1388
11-Feb,9 PM,43.86,59.11,34.31,0.00,1389
11-Feb,10 PM,46.56,60.68,33.71,0.00,1390
11-Feb,11 PM,48.40,61.55,33.43,0.00,1391
12-Feb,12 AM,48.79,62.62,33.12,0.02,1392
12-Feb,1 AM,43.28,63.78,32.47,4.68,1393
12-Feb,2 AM,39.41,63.65,32.49,1.16,1394
12-Feb,3 AM,38.34,62.32,32.85,0.00,1395
12-Feb,4 AM,37.82,61.90,32.97,0.00,1396
12-Feb,5 AM,36.98,63.51,32.45,0.00,1397
12-Feb,6 AM,35.78,63.88,32.31,0.00,1398
12-Feb,7 AM,37.46,63.67,32.78,0.50,1399
12-Feb,8 AM,39.05,59.03,35.97,0.00,1400
12-Feb,9 AM,55.73,53.64,38.94,0.10,1401
12-Feb,10 AM,88.43,49.76,40.12,40.06,1402
12-Feb,11 AM,53.44,57.10,36.31,108.79,1403
12-Feb,12 PM,27.13,65.88,31.86,182.09,1404
12-Feb,1 PM,26.29,64.50,33.37,14.02,1405
12-Feb,2 PM,17.43,58.20,35.92,0.00,1406
12-Feb,3 PM,15.96,54.71,38.10,0.80,1407
12-Feb,4 PM,21.55,54.63,37.91,7.70,1408
12-Feb,5 PM,27.50,58.20,36.13,0.27,1409
12-Feb,6 PM,36.43,61.12,34.70,0.00,1410
12-Feb,7 PM,38.44,63.33,33.84,0.03,1411
12-Feb,8 PM,36.63,64.40,33.41,0.00,1412
12-Feb,9 PM,38.83,65.91,32.83,0.00,1413
12-Feb,10 PM,38.13,66.69,32.36,0.00,1414
12-Feb,11 PM,37.83,66.87,32.03,0.00,1415
13-Feb,12 AM,33.15,66.59,32.03,0.00,1416
13-Feb,1 AM,26.30,66.42,31.48,0.00,1417
13-Feb,2 AM,26.12,66.67,31.25,0.00,1418
13-Feb,3 AM,25.14,66.14,30.99,0.00,1419
13-Feb,4 AM,25.55,66.12,30.72,0.00,1420
13-Feb,5 AM,28.31,66.41,30.25,0.59,1421
13-Feb,6 AM,29.27,66.12,30.34,0.00,1422
13-Feb,7 AM,30.04,65.39,31.01,0.00,1423
13-Feb,8 AM,31.76,60.10,34.69,0.00,1424
13-Feb,9 AM,54.13,53.61,38.08,12.64,1425
13-Feb,10 AM,34.72,47.79,41.24,3.00,1426
13-Feb,11 AM,29.66,45.58,42.34,13.72,1427
