Date,Time,PM2.5,Humid,Temp,WindSpeed,row
30-Jan,5 PM,,,,,1098
30-Jan,6 PM,23.46,42.03,35.65,0.00,1099
30-Jan,7 PM,37.50,40.48,38.81,0.00,1100
30-Jan,8 PM,27.75,37.87,44.05,0.00,1101
30-Jan,9 PM,19.53,36.87,44.67,0.17,1102
30-Jan,10 PM,20.16,36.13,46.29,0.00,1103
30-Jan,11 PM,19.00,35.55,47.60,0.00,1104
31-Jan,12 AM,19.81,34.69,50.48,0.00,1105
31-Jan,1 AM,20.09,34.71,51.44,0.00,1106
31-Jan,2 AM,21.07,33.98,55.23,0.00,1107
31-Jan,3 AM,21.04,34.23,54.71,0.00,1108
31-Jan,4 AM,19.42,33.85,56.61,0.07,1109
31-Jan,5 AM,18.92,33.78,57.72,0.00,1110
31-Jan,6 AM,21.11,33.01,63.58,16.55,1111
31-Jan,7 AM,25.94,35.78,57.89,0.00,1112
31-Jan,8 AM,19.37,40.49,50.43,3.98,1113
31-Jan,9 AM,13.85,43.03,45.18,10.48,1114
31-Jan,10 AM,13.77,44.78,40.47,13.19,1115
31-Jan,11 AM,14.37,45.40,38.05,20.63,1116
31-Jan,12 PM,10.65,45.79,35.44,36.00,1117
31-Jan,1 PM,10.35,46.88,32.70,37.89,1118
31-Jan,2 PM,14.39,48.19,30.74,52.92,1119
31-Jan,3 PM,21.31,47.22,32.65,17.26,1120
31-Jan,4 PM,16.85,45.54,35.87,38.14,1121
31-Jan,5 PM,14.74,43.44,39.45,68.43,1122
31-Jan,6 PM,14.95,41.21,43.45,29.28,1123
31-Jan,7 PM,14.23,40.21,45.35,5.48,1124
31-Jan,8 PM,16.17,39.55,46.94,0.00,1125
31-Jan,9 PM,17.81,38.70,49.33,0.00,1126
31-Jan,10 PM,18.55,37.65,51.94,0.00,1127
31-Jan,11 PM,18.74,36.94,53.41,0.00,1128
1-Feb,12 AM,19.14,35.74,56.61,0.00,1129
1-Feb,1 AM,18.98,35.58,56.52,0.00,1130
1-Feb,2 AM,19.84,34.87,58.10,0.00,1131
1-Feb,3 AM,19.91,34.73,58.04,0.00,1132
1-Feb,4 AM,18.06,35.22,57.45,0.00,1133
1-Feb,5 AM,17.48,35.26,57.74,0.00,1134
1-Feb,6 AM,16.96,35.79,57.32,0.00,1135
1-Feb,7 AM,20.83,36.22,57.61,0.00,1136
1-Feb,8 AM,23.51,37.92,56.22,10.83,1137
1-Feb,9 AM,14.75,41.57,47.85,12.26,1138
1-Feb,10 AM,14.49,43.10,43.70,19.15,1139
1-Feb,11 AM,16.17,44.30,40.49,7.73,1140
1-Feb,12 PM,19.60,44.74,39.88,0.00,1141
1-Feb,1 PM,18.47,44.69,39.63,0.00,1142
1-Feb,2 PM,,,,,1143
1-Feb,3 PM,20.84,46.11,36.77,0.00,1144
1-Feb,4 PM,25.27,46.77,35.96,0.96,1145
1-Feb,5 PM,22.68,43.40,41.77,46.38,1146
1-Feb,6 PM,30.04,40.75,47.02,38.19,1147
1-Feb,7 PM,27.32,39.30,49.36,25.64,1148
1-Feb,8 PM,23.41,39.29,48.90,0.00,1149
1-Feb,9 PM,14.00,39.35,48.92,0.27,1150
1-Feb,10 PM,13.37,38.90,50.37,0.00,1151
1-Feb,11 PM,14.85,38.28,51.89,0.00,1152
2-Feb,12 AM,18.33,36.01,58.48,1.58,1153
2-Feb,1 AM,20.23,35.68,59.12,0.00,1154
2-Feb,2 AM,20.37,36.65,55.92,0.00,1155
2-Feb,3 AM,21.49,36.53,56.45,0.00,1156
2-Feb,4 AM,33.67,36.02,57.98,0.00,1157
2-Feb,5 AM,34.88,36.02,57.76,0.00,1158
2-Feb,6 AM,41.34,35.67,58.68,0.00,1159
2-Feb,7 AM,93.66,37.18,56.75,0.00,1160
2-Feb,8 AM,13.08,40.87,49.87,0.00,1161
2-Feb,9 AM,7.21,43.74,43.75,2.81,1162
2-Feb,10 AM,11.93,44.38,42.37,1.33,1163
2-Feb,11 AM,14.94,45.29,40.67,13.11,1164
2-Feb,12 PM,14.88,45.42,39.62,2.35,1165
2-Feb,1 PM,12.26,46.53,37.40,0.40,1166
2-Feb,2 PM,8.84,48.33,33.16,9.00,1167
2-Feb,3 PM,11.03,48.20,33.15,12.41,1168
2-Feb,4 PM,21.28,47.32,34.56,39.63,1169
2-Feb,5 PM,14.03,43.00,42.30,108.14,1170
2-Feb,6 PM,11.39,40.91,47.31,10.60,1171
2-Feb,7 PM,9.19,40.02,48.94,0.00,1172
2-Feb,8 PM,9.94,37.51,54.20,13.34,1173
2-Feb,9 PM,12.56,34.56,57.82,36.85,1174
2-Feb,10 PM,8.00,35.26,55.00,7.89,1175
2-Feb,11 PM,8.97,36.12,53.23,0.00,1176
3-Feb,12 AM,10.03,35.45,55.22,0.00,1177
3-Feb,1 AM,11.73,35.32,55.78,0.00,1178
3-Feb,2 AM,14.47,34.90,57.60,0.00,1179
3-Feb,3 AM,13.44,34.91,57.95,0.00,1180
3-Feb,4 AM,10.55,35.20,57.16,0.00,1181
3-Feb,5 AM,17.10,35.40,56.76,0.00,1182
3-Feb,6 AM,16.36,35.62,55.60,0.00,1183
3-Feb,7 AM,9.87,37.01,52.89,0.00,1184
3-Feb,8 AM,5.90,40.98,47.89,0.00,1185
3-Feb,9 AM,5.34,43.88,43.22,0.00,1186
3-Feb,10 AM,4.90,44.75,40.43,1.45,1187
3-Feb,11 AM,5.75,46.11,38.36,16.21,1188
3-Feb,12 PM,7.02,46.22,37.56,7.38,1189
3-Feb,1 PM,9.27,46.07,36.61,9.12,1190
3-Feb,2 PM,10.05,47.68,33.40,40.72,1191
3-Feb,3 PM,8.21,47.69,32.25,30.83,1192
3-Feb,4 PM,8.29,48.86,31.13,1.52,1193
3-Feb,5 PM,10.25,46.76,33.40,0.13,1194
3-Feb,6 PM,15.87,42.64,42.27,23.62,1195
3-Feb,7 PM,23.63,40.49,48.04,1.80,1196
3-Feb,8 PM,12.81,39.98,48.91,0.00,1197
3-Feb,9 PM,19.02,39.00,50.60,0.00,1198
3-Feb,10 PM,20.04,38.28,52.27,0.00,1199
3-Feb,11 PM,20.92,37.23,54.54,0.00,1200
4-Feb,12 AM,20.88,37.18,54.27,0.00,1201
4-Feb,1 AM,22.06,36.36,56.52,0.00,1202
4-Feb,2 AM,21.04,36.61,55.48,0.00,1203
4-Feb,3 AM,19.66,36.29,55.43,0.00,1204
4-Feb,4 AM,17.83,35.99,57.16,0.00,1205
4-Feb,5 AM,18.95,35.81,57.20,0.00,1206
4-Feb,6 AM,21.58,35.47,57.66,0.00,1207
4-Feb,7 AM,24.70,34.66,60.23,0.00,1208
4-Feb,8 AM,23.15,38.88,51.63,2.97,1209
4-Feb,9 AM,19.44,40.52,46.49,19.74,1210
4-Feb,10 AM,17.33,41.03,43.93,131.06,1211
4-Feb,11 AM,16.77,39.97,45.13,250.84,1212
4-Feb,12 PM,20.13,39.82,45.18,334.47,1213
4-Feb,1 PM,17.41,41.65,41.80,211.99,1214
4-Feb,2 PM,15.51,42.41,40.15,241.32,1215
4-Feb,3 PM,19.85,41.80,41.25,226.60,1216
4-Feb,4 PM,20.10,39.26,45.13,355.34,1217
4-Feb,5 PM,21.43,38.78,46.51,85.73,1218
4-Feb,6 PM,20.67,38.55,47.22,12.80,1219
4-Feb,7 PM,17.39,39.18,44.73,9.66,1220
4-Feb,8 PM,15.89,38.68,45.02,0.93,1221
4-Feb,9 PM,15.86,37.14,47.33,5.67,1222
4-Feb,10 PM,15.27,36.06,48.87,9.45,1223
4-Feb,11 PM,15.72,37.45,46.06,0.63,1224
5-Feb,12 AM,21.68,37.37,49.34,2.06,1225
5-Feb,1 AM,30.53,37.04,53.29,0.00,1226
5-Feb,2 AM,32.28,36.88,53.90,0.00,1227
5-Feb,3 AM,31.98,36.91,53.87,0.00,1228
5-Feb,4 AM,32.47,35.78,56.60,0.00,1229
5-Feb,5 AM,18.29,35.78,51.31,3.21,1230
5-Feb,6 AM,15.10,35.27,49.02,9.03,1231
5-Feb,7 AM,14.02,35.08,48.49,10.43,1232
5-Feb,8 AM,14.83,40.03,41.60,0.00,1233
5-Feb,9 AM,28.77,39.66,41.28,141.35,1234
5-Feb,10 AM,31.42,37.09,44.42,266.02,1235
5-Feb,11 AM,32.55,36.73,44.48,343.49,1236
5-Feb,12 PM,21.83,38.22,41.89,344.66,1237
5-Feb,1 PM,23.02,38.83,40.88,321.36,1238
5-Feb,2 PM,19.62,38.90,40.07,348.87,1239
5-Feb,3 PM,14.83,38.75,39.79,380.95,1240
5-Feb,4 PM,,,,,1241
5-Feb,5 PM,,,,,1242
5-Feb,6 PM,15.31,39.01,40.21,0.00,1243
5-Feb,7 PM,15.38,37.53,43.12,2.58,1244
5-Feb,8 PM,13.54,38.15,42.57,14.79,1245
5-Feb,9 PM,12.70,38.19,40.48,12.26,1246
5-Feb,10 PM,13.69,38.21,40.47,0.00,1247
5-Feb,11 PM,14.58,37.19,42.90,0.00,1248
6-Feb,12 AM,,,,,1249
6-Feb,1 AM,16.65,34.67,49.31,0.00,1250
6-Feb,2 AM,16.15,34.86,48.32,0.62,1251
6-Feb,3 AM,15.01,34.67,48.28,0.00,1252
6-Feb,4 AM,14.84,34.01,49.26,0.00,1253
6-Feb,5 AM,21.19,33.35,51.02,0.00,1254
6-Feb,6 AM,36.48,33.25,51.66,0.00,1255
6-Feb,7 AM,30.72,34.13,50.98,0.00,1256
6-Feb,8 AM,22.95,38.32,42.88,0.00,1257
6-Feb,9 AM,20.13,40.58,38.09,0.00,1258
6-Feb,10 AM,21.45,42.29,35.57,47.69,1259
6-Feb,11 AM,23.13,38.52,39.18,246.38,1260
6-Feb,12 PM,25.80,39.71,38.03,199.09,1261
6-Feb,1 PM,23.25,41.16,35.86,196.97,1262
6-Feb,2 PM,19.52,42.75,34.26,93.85,1263
6-Feb,3 PM,17.65,44.01,33.31,65.62,1264
6-Feb,4 PM,15.61,42.36,34.19,66.14,1265
6-Feb,5 PM,16.08,40.70,36.46,18.93,1266
6-Feb,6 PM,22.41,38.70,40.09,0.51,1267
6-Feb,7 PM,21.61,37.22,42.77,7.90,1268
6-Feb,8 PM,23.30,38.40,40.88,0.00,1269
6-Feb,9 PM,21.21,37.28,43.48,1.15,1270
6-Feb,10 PM,20.62,36.88,44.29,0.00,1271
6-Feb,11 PM,22.35,36.61,44.87,0.72,1272
7-Feb,12 AM,22.82,35.67,46.61,1.92,1273
7-Feb,1 AM,23.76,35.56,47.75,0.00,1274
7-Feb,2 AM,27.82,34.60,50.76,0.00,1275
7-Feb,3 AM,30.73,34.06,51.07,0.00,1276
7-Feb,4 AM,27.96,33.51,52.06,0.00,1277
7-Feb,5 AM,26.76,33.28,52.20,0.00,1278
7-Feb,6 AM,28.09,33.13,52.35,0.00,1279
7-Feb,7 AM,29.19,34.31,51.05,0.00,1280
7-Feb,8 AM,28.02,40.16,43.06,0.00,1281
7-Feb,9 AM,28.64,44.32,37.37,0.20,1282
7-Feb,10 AM,25.03,42.86,36.36,59.18,1283
7-Feb,11 AM,21.95,43.13,35.14,83.81,1284
7-Feb,12 PM,25.38,45.18,33.06,36.49,1285
7-Feb,1 PM,24.74,47.52,30.20,13.93,1286
7-Feb,2 PM,27.54,48.90,29.18,6.93,1287
7-Feb,3 PM,33.33,48.52,29.80,3.79,1288
7-Feb,4 PM,46.21,47.52,31.26,18.51,1289
7-Feb,5 PM,45.17,45.38,33.20,11.89,1290
7-Feb,6 PM,67.71,43.08,36.26,0.00,1291
7-Feb,7 PM,69.47,40.85,41.04,0.00,1292
7-Feb,8 PM,62.49,38.85,45.59,1.99,1293
7-Feb,9 PM,56.99,37.81,47.06,1.61,1294
7-Feb,10 PM,56.93,37.67,46.78,0.00,1295
7-Feb,11 PM,56.74,37.18,47.64,0.00,1296
8-Feb,12 AM,61.64,36.66,49.23,15.73,1297
8-Feb,1 AM,85.94,35.87,52.13,0.00,1298
8-Feb,2 AM,67.69,34.87,53.64,0.00,1299
8-Feb,3 AM,69.21,34.52,54.19,0.38,1300
8-Feb,4 AM,64.45,34.53,53.59,0.00,1301
8-Feb,5 AM,54.26,34.24,53.87,0.00,1302
8-Feb,6 AM,55.66,34.52,52.93,0.00,1303
8-Feb,7 AM,55.76,35.36,52.81,0.00,1304
8-Feb,8 AM,61.72,41.04,44.96,0.00,1305
8-Feb,9 AM,54.31,44.41,40.63,0.00,1306
8-Feb,10 AM,40.23,46.17,37.18,2.08,1307
8-Feb,11 AM,31.62,46.43,33.92,8.60,1308
8-Feb,12 PM,34.49,47.50,33.46,10.79,1309
8-Feb,1 PM,33.31,49.37,30.58,30.87,1310
8-Feb,2 PM,53.56,50.21,29.12,17.15,1311
8-Feb,3 PM,50.31,50.60,28.52,4.70,1312
8-Feb,4 PM,47.27,49.84,28.91,2.83,1313
8-Feb,5 PM,36.87,47.68,31.21,0.00,1314
8-Feb,6 PM,46.14,44.35,35.45,0.00,1315
8-Feb,7 PM,53.36,41.58,41.67,0.00,1316
8-Feb,8 PM,50.83,39.97,46.05,0.00,1317
8-Feb,9 PM,52.73,38.60,48.41,5.54,1318
8-Feb,10 PM,66.99,38.17,49.52,2.99,1319
8-Feb,11 PM,62.10,37.73,49.58,0.00,1320
9-Feb,12 AM,53.00,37.06,50.82,0.00,1321
9-Feb,1 AM,52.63,36.49,51.51,0.00,1322
9-Feb,2 AM,50.46,36.30,51.54,0.85,1323
9-Feb,3 AM,47.52,35.33,53.38,0.00,1324
9-Feb,4 AM,47.45,36.08,52.02,0.00,1325
9-Feb,5 AM,46.85,35.63,52.82,0.00,1326
9-Feb,6 AM,47.92,34.92,54.60,0.00,1327
9-Feb,7 AM,48.38,35.90,53.87,0.00,1328
9-Feb,8 AM,42.59,39.63,49.39,0.00,1329
9-Feb,9 AM,,,,,1330
9-Feb,10 AM,,,,,1331
9-Feb,11 AM,,,,,1332
9-Feb,12 PM,,,,,1333
9-Feb,1 PM,,,,,1334
9-Feb,2 PM,,,,,1335
9-Feb,3 PM,,,,,1336
9-Feb,4 PM,68.67,46.26,38.00,50.50,1337
9-Feb,5 PM,,,,,1338
9-Feb,6 PM,58.65,35.90,61.68,1.30,1339
9-Feb,7 PM,77.86,33.90,67.65,12.59,1340
9-Feb,8 PM,63.27,36.20,60.76,0.00,1341
9-Feb,9 PM,59.91,36.44,60.50,0.00,1342
9-Feb,10 PM,59.05,35.53,62.75,0.84,1343
9-Feb,11 PM,55.39,33.46,67.14,2.68,1344
10-Feb,12 AM,49.64,34.48,64.81,0.00,1345
10-Feb,1 AM,47.93,36.85,59.16,0.00,1346
10-Feb,2 AM,,,,,1347
10-Feb,3 AM,41.37,36.44,60.48,0.00,1348
10-Feb,4 AM,,,,,1349
10-Feb,5 AM,,,,,1350
10-Feb,6 AM,,,,,1351
10-Feb,7 AM,,,,,1352
10-Feb,8 AM,,,,,1353
10-Feb,9 AM,,,,,1354
10-Feb,10 AM,,,,,1355
10-Feb,11 AM,,,,,1356
10-Feb,12 PM,,,,,1357
10-Feb,1 PM,,,,,1358
10-Feb,2 PM,,,,,1359
10-Feb,3 PM,,,,,1360
10-Feb,4 PM,,,,,1361
10-Feb,5 PM,,,,,1362
10-Feb,6 PM,,,,,1363
10-Feb,7 PM,,,,,1364
10-Feb,8 PM,,,,,1365
10-Feb,9 PM,,,,,1366
10-Feb,10 PM,,,,,1367
10-Feb,11 PM,,,,,1368
11-Feb,12 AM,,,,,1369
11-Feb,1 AM,,,,,1370
11-Feb,2 AM,,,,,1371
11-Feb,3 AM,,,,,1372
11-Feb,4 AM,,,,,1373
11-Feb,5 AM,,,,,1374
11-Feb,6 AM,,,,,1375
11-Feb,7 AM,26.99,37.12,57.61,0.00,1376
11-Feb,8 AM,26.23,37.11,57.57,0.00,1377
11-Feb,9 AM,,,,,1378
11-Feb,10 AM,,,,,1379
11-Feb,11 AM,,,,,1380
11-Feb,12 PM,,,,,1381
11-Feb,1 PM,,,,,1382
11-Feb,2 PM,,,,,1383
11-Feb,3 PM,,,,,1384
11-Feb,4 PM,32.56,38.95,52.39,4.16,1385
11-Feb,5 PM,27.87,40.41,46.88,0.00,1386
11-Feb,6 PM,34.84,39.53,48.77,0.00,1387
11-Feb,7 PM,42.40,37.91,52.57,0.48,1388
11-Feb,8 PM,42.95,37.27,53.96,0.00,1389
11-Feb,9 PM,41.17,37.72,54.32,0.00,1390
11-Feb,10 PM,44.44,37.41,55.59,0.00,1391
11-Feb,11 PM,49.08,36.95,56.84,0.00,1392
12-Feb,12 AM,47.94,36.43,58.81,0.00,1393
12-Feb,1 AM,43.41,35.73,60.66,0.00,1394
12-Feb,2 AM,40.87,36.05,59.71,0.00,1395
12-Feb,3 AM,37.16,36.39,58.00,0.00,1396
12-Feb,4 AM,37.56,36.65,57.42,0.00,1397
12-Feb,5 AM,35.20,36.51,57.98,0.00,1398
12-Feb,6 AM,35.07,36.30,58.41,0.00,1399
12-Feb,7 AM,36.55,36.08,60.18,0.00,1400
12-Feb,8 AM,37.21,40.45,53.11,0.00,1401
12-Feb,9 AM,30.51,42.45,48.68,0.00,1402
12-Feb,10 AM,23.00,44.12,43.98,1.06,1403
12-Feb,11 AM,23.56,38.32,55.78,105.48,1404
12-Feb,12 PM,25.75,32.67,69.59,142.03,1405
12-Feb,1 PM,24.51,36.09,62.08,0.58,1406
12-Feb,2 PM,17.12,39.56,54.62,0.00,1407
12-Feb,3 PM,15.19,41.59,50.18,0.00,1408
12-Feb,4 PM,19.28,42.00,49.07,0.00,1409
12-Feb,5 PM,24.50,40.16,52.97,0.00,1410
12-Feb,6 PM,36.54,37.87,58.13,0.00,1411
12-Feb,7 PM,36.46,37.65,58.57,0.00,1412
12-Feb,8 PM,35.04,37.25,59.17,0.00,1413
12-Feb,9 PM,35.12,36.80,60.49,0.00,1414
12-Feb,10 PM,36.55,36.20,61.21,0.00,1415
12-Feb,11 PM,35.37,35.91,61.53,0.00,1416
13-Feb,12 AM,31.61,35.81,61.55,0.00,1417
13-Feb,1 AM,27.42,35.40,60.92,0.00,1418
13-Feb,2 AM,28.20,34.91,62.14,0.00,1419
13-Feb,3 AM,24.58,34.76,61.56,0.00,1420
13-Feb,4 AM,24.10,34.57,61.17,0.00,1421
13-Feb,5 AM,27.19,33.97,61.52,0.00,1422
13-Feb,6 AM,29.34,34.22,60.81,0.00,1423
13-Feb,7 AM,28.20,34.68,60.86,0.00,1424
13-Feb,8 AM,29.63,39.03,55.02,0.00,1425
13-Feb,9 AM,50.19,42.32,48.21,0.00,1426
13-Feb,10 AM,31.10,44.60,43.42,0.31,1427
13-Feb,11 AM,28.42,45.14,42.27,1.12,1428
13-Feb,12 PM,29.30,45.98,41.15,1.64,1429
13-Feb,1 PM,24.88,46.52,39.24,23.73,1430
13-Feb,2 PM,25.35,46.98,37.16,21.85,1431
13-Feb,3 PM,24.04,48.45,34.54,7.90,1432
13-Feb,4 PM,23.47,48.40,35.40,0.81,1433
13-Feb,5 PM,24.16,45.42,39.70,1.30,1434
13-Feb,6 PM,17.28,40.76,46.45,92.76,1435
13-Feb,7 PM,12.42,36.76,53.78,25.15,1436
13-Feb,8 PM,12.94,34.63,57.38,71.09,1437
13-Feb,9 PM,17.12,35.15,57.64,18.15,1438
13-Feb,10 PM,18.40,36.07,55.78,5.17,1439
13-Feb,11 PM,15.75,36.29,55.22,0.00,1440
14-Feb,12 AM,17.03,36.53,54.61,0.00,1441
14-Feb,1 AM,16.96,35.50,57.50,0.00,1442
14-Feb,2 AM,16.94,35.53,57.44,0.00,1443
14-Feb,3 AM,16.10,35.81,56.99,0.00,1444
14-Feb,4 AM,16.41,35.37,57.87,0.00,1445
14-Feb,5 AM,16.26,35.03,58.94,0.00,1446
14-Feb,6 AM,17.00,34.30,61.41,0.00,1447
14-Feb,7 AM,19.14,37.39,55.94,0.00,1448
14-Feb,8 AM,17.30,39.91,51.97,0.00,1449
14-Feb,9 AM,11.76,44.95,44.07,0.37,1450
14-Feb,10 AM,9.25,46.44,39.78,4.21,1451
14-Feb,11 AM,11.37,46.44,39.31,8.23,1452
14-Feb,12 PM,13.37,46.57,38.94,0.38,1453
14-Feb,1 PM,14.85,43.50,42.15,79.92,1454
14-Feb,2 PM,16.64,40.48,49.79,7.40,1455
14-Feb,3 PM,15.21,42.87,45.50,0.82,1456
14-Feb,4 PM,14.40,45.70,40.08,0.00,1457
14-Feb,5 PM,18.44,43.00,44.71,4.26,1458
14-Feb,6 PM,17.19,40.08,51.07,0.00,1459
14-Feb,7 PM,23.47,37.10,58.16,89.69,1460
14-Feb,8 PM,5.17,31.79,70.99,194.20,1461
14-Feb,9 PM,4.25,34.98,62.55,0.66,1462
14-Feb,10 PM,6.66,33.76,65.55,5.60,1463
14-Feb,11 PM,9.96,32.97,67.97,0.97,1464
15-Feb,12 AM,11.67,33.12,66.93,0.05,1465
15-Feb,1 AM,12.02,35.11,61.28,0.00,1466
15-Feb,2 AM,11.31,35.17,61.05,0.00,1467
15-Feb,3 AM,12.83,34.90,61.69,0.00,1468
15-Feb,4 AM,14.18,34.24,63.46,0.00,1469
15-Feb,5 AM,17.85,33.47,65.57,0.00,1470
15-Feb,6 AM,19.50,33.92,64.29,0.00,1471
15-Feb,7 AM,14.32,35.03,61.81,0.00,1472
15-Feb,8 AM,16.59,37.59,57.76,0.00,1473
15-Feb,9 AM,16.97,39.37,51.40,107.68,1474
15-Feb,10 AM,19.17,36.10,54.31,248.45,1475
15-Feb,11 AM,18.20,37.03,52.44,232.45,1476
15-Feb,12 PM,16.32,37.32,51.80,166.37,1477
15-Feb,1 PM,11.68,39.32,46.61,245.38,1478
15-Feb,2 PM,10.71,39.48,46.31,104.17,1479
15-Feb,3 PM,11.52,39.77,46.43,53.53,1480
15-Feb,4 PM,11.16,38.79,47.83,48.19,1481
15-Feb,5 PM,15.39,39.05,47.92,0.00,1482
15-Feb,6 PM,23.88,39.84,47.92,0.00,1483
15-Feb,7 PM,21.81,39.21,50.51,0.00,1484
15-Feb,8 PM,23.41,38.40,52.22,0.00,1485
15-Feb,9 PM,19.68,37.99,53.90,0.00,1486
15-Feb,10 PM,16.74,37.84,54.47,0.00,1487
15-Feb,11 PM,17.51,37.72,54.86,0.00,1488
16-Feb,12 AM,26.59,37.30,56.35,0.00,1489
16-Feb,1 AM,43.01,36.24,58.22,0.00,1490
16-Feb,2 AM,44.48,35.53,59.47,0.00,1491
16-Feb,3 AM,44.35,35.64,58.83,0.00,1492
16-Feb,4 AM,45.62,35.37,59.43,0.00,1493
16-Feb,5 AM,46.44,35.41,59.13,0.00,1494
16-Feb,6 AM,47.23,35.15,59.98,0.00,1495
16-Feb,7 AM,47.37,35.06,61.28,0.00,1496
16-Feb,8 AM,42.02,35.73,59.87,21.26,1497
16-Feb,9 AM,24.97,36.43,55.44,45.36,1498
16-Feb,10 AM,16.81,40.21,46.68,15.66,1499
16-Feb,11 AM,13.45,39.34,46.77,126.84,1500
16-Feb,12 PM,11.21,40.35,45.43,125.98,1501
16-Feb,1 PM,9.17,39.99,46.44,77.66,1502
16-Feb,2 PM,9.23,40.14,47.37,30.81,1503
16-Feb,3 PM,9.62,40.34,47.80,43.93,1504
16-Feb,4 PM,10.91,40.91,47.02,6.91,1505
16-Feb,5 PM,13.66,39.66,49.25,0.78,1506
16-Feb,6 PM,13.06,37.85,53.35,0.00,1507
16-Feb,7 PM,14.23,38.55,51.55,0.00,1508
16-Feb,8 PM,14.50,38.19,52.19,0.00,1509
16-Feb,9 PM,15.56,38.22,52.82,0.00,1510
16-Feb,10 PM,17.50,37.49,54.41,0.00,1511
16-Feb,11 PM,20.00,36.27,58.02,0.00,1512
