Date,Time,PM2.5,Humid,Temp,WindSpeed,row
5-Jan,1 AM,9.45,59.21,30.81,1.24,482
5-Jan,2 AM,9.49,60.31,30.42,0.33,483
5-Jan,3 AM,10.17,62.10,29.86,0.00,484
5-Jan,4 AM,10.87,64.41,29.13,6.40,485
5-Jan,5 AM,10.03,65.35,28.51,0.00,486
5-Jan,6 AM,10.73,65.11,28.48,0.00,487
5-Jan,7 AM,16.21,65.34,29.05,0.53,488
5-Jan,8 AM,17.04,58.23,33.58,0.55,489
5-Jan,9 AM,15.75,50.20,37.51,0.20,490
5-Jan,10 AM,15.21,46.00,39.53,1.27,491
5-Jan,11 AM,12.34,42.31,41.74,0.40,492
5-Jan,12 PM,10.34,39.30,42.89,10.00,493
5-Jan,1 PM,7.32,34.33,43.87,18.73,494
5-Jan,2 PM,7.42,34.38,43.53,28.64,495
5-Jan,3 PM,6.40,33.25,44.46,6.64,496
5-Jan,4 PM,10.57,35.62,43.70,0.39,497
5-Jan,5 PM,23.21,42.75,40.86,0.00,498
5-Jan,6 PM,21.74,49.15,36.92,0.00,499
5-Jan,7 PM,22.26,55.40,34.39,0.00,500
5-Jan,8 PM,22.46,61.07,32.20,10.30,501
5-Jan,9 PM,22.92,60.19,32.20,0.00,502
5-Jan,10 PM,20.68,62.81,30.91,18.77,503
5-Jan,11 PM,21.06,61.53,30.76,0.00,504
6-Jan,12 AM,27.30,62.87,30.37,0.00,505
6-Jan,1 AM,17.63,61.30,29.73,0.00,506
6-Jan,2 AM,18.79,63.16,28.65,1.08,507
6-Jan,3 AM,19.27,67.24,27.09,0.00,508
6-Jan,4 AM,16.36,67.49,26.73,0.00,509
6-Jan,5 AM,13.33,67.02,26.66,0.00,510
6-Jan,6 AM,21.17,65.71,26.77,0.00,511
6-Jan,7 AM,22.89,60.39,29.53,0.00,512
6-Jan,8 AM,30.12,53.23,34.52,0.00,513
6-Jan,9 AM,12.43,46.77,38.49,0.00,514
6-Jan,10 AM,9.64,41.53,41.48,7.13,515
6-Jan,11 AM,6.97,38.35,41.50,62.88,516
6-Jan,12 PM,7.24,36.36,42.46,33.78,517
6-Jan,1 PM,6.80,35.50,43.07,56.32,518
6-Jan,2 PM,7.04,32.61,44.59,48.69,519
6-Jan,3 PM,5.49,30.69,43.45,93.16,520
6-Jan,4 PM,5.61,31.75,42.31,91.11,521
6-Jan,5 PM,7.85,35.77,39.82,50.25,522
6-Jan,6 PM,30.39,40.33,37.22,0.87,523
6-Jan,7 PM,17.41,47.78,35.15,0.34,524
6-Jan,8 PM,13.84,50.99,33.80,0.00,525
6-Jan,9 PM,16.56,53.58,32.66,0.27,526
6-Jan,10 PM,17.35,56.26,31.10,28.30,527
6-Jan,11 PM,13.55,52.41,31.41,76.44,528
7-Jan,12 AM,14.32,57.39,29.88,23.63,529
7-Jan,1 AM,12.41,59.41,28.94,25.74,530
7-Jan,2 AM,10.10,60.45,28.26,8.13,531
7-Jan,3 AM,10.00,60.50,28.34,6.89,532
7-Jan,4 AM,10.23,60.06,28.48,0.00,533
7-Jan,5 AM,12.87,61.95,27.99,0.00,534
7-Jan,6 AM,14.06,62.14,27.72,0.00,535
7-Jan,7 AM,17.83,59.03,30.05,0.00,536
7-Jan,8 AM,19.58,53.88,34.99,0.00,537
7-Jan,9 AM,15.55,49.40,39.07,0.00,538
7-Jan,10 AM,7.95,44.35,39.25,149.90,539
7-Jan,11 AM,8.35,44.67,39.07,170.85,540
7-Jan,12 PM,7.89,42.41,40.31,126.49,541
7-Jan,1 PM,7.50,41.71,40.89,138.23,542
7-Jan,2 PM,7.24,38.72,43.60,30.79,543
7-Jan,3 PM,7.03,38.17,44.14,30.18,544
7-Jan,4 PM,6.51,37.89,44.35,17.41,545
7-Jan,5 PM,7.80,41.01,42.03,0.00,546
7-Jan,6 PM,20.00,47.27,38.44,0.00,547
7-Jan,7 PM,26.53,51.13,36.37,2.22,548
7-Jan,8 PM,16.28,57.93,34.22,8.18,549
7-Jan,9 PM,19.17,56.66,34.05,0.68,550
7-Jan,10 PM,26.39,57.79,33.13,0.00,551
7-Jan,11 PM,21.00,58.39,32.56,0.00,552
8-Jan,12 AM,17.07,59.84,31.90,1.83,553
8-Jan,1 AM,13.50,60.59,31.15,0.17,554
8-Jan,2 AM,14.74,64.66,29.92,0.78,555
8-Jan,3 AM,14.94,67.26,29.03,1.13,556
8-Jan,4 AM,14.20,68.42,28.52,0.77,557
8-Jan,5 AM,13.07,66.96,28.47,0.08,558
8-Jan,6 AM,15.11,65.37,28.44,3.74,559
8-Jan,7 AM,17.30,60.54,30.56,3.17,560
8-Jan,8 AM,31.73,57.72,33.73,0.00,561
8-Jan,9 AM,17.27,48.43,38.71,0.00,562
8-Jan,10 AM,8.04,41.31,40.56,15.63,563
8-Jan,11 AM,7.45,38.49,41.26,37.51,564
8-Jan,12 PM,14.63,36.92,42.05,43.20,565
8-Jan,1 PM,7.00,34.69,43.85,19.07,566
8-Jan,2 PM,6.29,33.84,44.37,41.22,567
8-Jan,3 PM,6.32,32.38,45.79,14.20,568
8-Jan,4 PM,8.65,34.50,43.19,70.03,569
8-Jan,5 PM,13.12,38.98,41.36,15.78,570
8-Jan,6 PM,19.44,45.16,37.49,8.28,571
8-Jan,7 PM,20.92,51.48,34.96,22.13,572
8-Jan,8 PM,21.94,54.39,33.96,1.94,573
8-Jan,9 PM,24.79,57.86,32.84,0.48,574
8-Jan,10 PM,22.22,59.89,31.74,0.00,575
8-Jan,11 PM,25.81,58.89,31.43,0.00,576
9-Jan,12 AM,23.48,59.23,31.11,0.00,577
9-Jan,1 AM,19.09,59.83,30.27,0.00,578
9-Jan,2 AM,17.94,63.62,28.93,0.00,579
9-Jan,3 AM,16.03,62.06,28.78,0.00,580
9-Jan,4 AM,18.09,63.40,28.11,0.00,581
9-Jan,5 AM,22.47,66.89,27.05,0.00,582
9-Jan,6 AM,21.80,65.27,27.15,0.00,583
9-Jan,7 AM,23.30,61.75,29.30,0.00,584
9-Jan,8 AM,26.98,54.50,34.29,0.00,585
9-Jan,9 AM,20.44,48.03,38.32,0.00,586
9-Jan,10 AM,14.97,44.13,38.94,52.13,587
9-Jan,11 AM,11.34,41.64,39.28,135.83,588
9-Jan,12 PM,9.51,38.99,40.13,154.58,589
9-Jan,1 PM,8.36,35.99,40.91,202.50,590
9-Jan,2 PM,8.20,33.87,42.41,169.26,591
9-Jan,3 PM,8.02,33.03,43.03,150.05,592
9-Jan,4 PM,8.43,34.83,41.30,239.97,593
9-Jan,5 PM,10.32,36.87,39.94,59.64,594
9-Jan,6 PM,25.81,44.05,36.77,1.47,595
9-Jan,7 PM,33.30,51.86,33.99,9.62,596
9-Jan,8 PM,24.51,53.76,32.95,0.00,597
9-Jan,9 PM,24.25,57.02,31.67,0.00,598
9-Jan,10 PM,23.70,56.97,31.21,14.61,599
9-Jan,11 PM,19.10,56.03,31.08,0.71,600
10-Jan,12 AM,21.43,59.10,30.11,7.18,601
10-Jan,1 AM,23.03,65.39,28.07,18.33,602
10-Jan,2 AM,20.63,67.51,27.38,38.59,603
10-Jan,3 AM,17.34,64.85,27.91,5.74,604
10-Jan,4 AM,15.24,63.92,27.91,0.00,605
10-Jan,5 AM,14.15,66.67,26.74,13.94,606
10-Jan,6 AM,13.84,66.04,26.63,10.31,607
10-Jan,7 AM,18.20,64.81,27.52,12.13,608
10-Jan,8 AM,23.65,56.53,33.22,0.00,609
10-Jan,9 AM,27.98,49.49,38.13,0.00,610
10-Jan,10 AM,15.48,42.24,40.96,14.86,611
10-Jan,11 AM,8.42,37.07,41.12,49.03,612
10-Jan,12 PM,8.94,35.53,41.59,88.97,613
10-Jan,1 PM,8.89,34.82,42.56,67.14,614
10-Jan,2 PM,8.18,34.48,43.20,67.83,615
10-Jan,3 PM,8.75,34.05,43.81,40.55,616
10-Jan,4 PM,8.75,33.51,44.45,10.08,617
10-Jan,5 PM,9.53,36.89,41.95,0.58,618
10-Jan,6 PM,14.49,46.15,37.25,0.51,619
10-Jan,7 PM,25.17,51.90,34.79,0.00,620
10-Jan,8 PM,16.25,53.34,33.29,0.25,621
10-Jan,9 PM,17.17,56.96,32.16,0.00,622
10-Jan,10 PM,13.30,53.73,32.48,1.00,623
10-Jan,11 PM,13.27,58.68,31.00,5.03,624
11-Jan,12 AM,19.43,61.55,30.20,15.10,625
11-Jan,1 AM,18.70,65.06,29.10,0.69,626
11-Jan,2 AM,12.73,68.51,28.07,10.00,627
11-Jan,3 AM,13.39,67.02,28.30,0.02,628
11-Jan,4 AM,16.62,63.25,29.42,0.00,629
11-Jan,5 AM,18.29,67.18,28.22,0.00,630
11-Jan,6 AM,20.18,69.51,27.54,0.00,631
11-Jan,7 AM,40.44,65.80,29.63,0.00,632
11-Jan,8 AM,25.45,56.24,34.92,0.00,633
11-Jan,9 AM,20.19,50.44,38.49,0.00,634
11-Jan,10 AM,19.65,43.99,41.48,0.81,635
11-Jan,11 AM,16.72,41.24,41.07,41.16,636
11-Jan,12 PM,11.59,40.38,40.39,146.65,637
11-Jan,1 PM,9.92,38.14,41.70,132.78,638
11-Jan,2 PM,7.41,35.23,42.58,138.08,639
11-Jan,3 PM,7.20,35.60,42.63,175.71,640
11-Jan,4 PM,7.39,36.62,40.85,247.77,641
11-Jan,5 PM,7.00,38.19,39.33,200.24,642
11-Jan,6 PM,8.30,40.83,37.42,90.67,643
11-Jan,7 PM,8.36,42.31,36.33,24.68,644
11-Jan,8 PM,9.50,45.92,34.49,0.60,645
11-Jan,9 PM,9.44,43.18,34.72,183.14,646
11-Jan,10 PM,11.75,44.08,34.91,112.14,647
11-Jan,11 PM,18.55,53.44,31.85,0.14,648
12-Jan,12 AM,17.40,57.03,30.51,12.02,649
12-Jan,1 AM,17.95,60.38,29.32,11.50,650
12-Jan,2 AM,17.14,61.70,29.12,0.00,651
12-Jan,3 AM,17.16,62.31,28.65,0.00,652
12-Jan,4 AM,17.48,64.04,28.27,0.00,653
12-Jan,5 AM,15.01,65.88,27.44,11.55,654
12-Jan,6 AM,14.99,65.42,27.69,8.87,655
12-Jan,7 AM,15.09,63.37,29.34,1.78,656
12-Jan,8 AM,20.41,57.82,32.91,98.71,657
12-Jan,9 AM,15.31,56.93,31.84,486.66,658
12-Jan,10 AM,15.07,55.08,33.99,495.25,659
12-Jan,11 AM,15.65,53.44,35.33,420.97,660
12-Jan,12 PM,13.43,50.70,36.66,390.64,661
12-Jan,1 PM,8.71,45.13,38.86,271.94,662
12-Jan,2 PM,8.66,43.09,39.55,274.59,663
12-Jan,3 PM,8.37,41.57,40.06,222.76,664
12-Jan,4 PM,8.85,41.96,39.41,231.48,665
12-Jan,5 PM,10.19,44.33,38.14,136.13,666
12-Jan,6 PM,13.83,48.47,35.62,184.86,667
12-Jan,7 PM,13.49,50.84,34.49,143.94,668
12-Jan,8 PM,10.03,49.20,34.52,42.20,669
12-Jan,9 PM,10.83,50.56,33.87,5.34,670
12-Jan,10 PM,11.53,53.55,32.88,0.00,671
12-Jan,11 PM,10.45,53.12,32.71,40.87,672
13-Jan,12 AM,11.27,56.31,31.62,0.78,673
13-Jan,1 AM,11.48,56.92,31.30,0.00,674
13-Jan,2 AM,13.84,62.26,30.01,0.20,675
13-Jan,3 AM,14.72,66.52,28.44,1.81,676
13-Jan,4 AM,14.15,66.66,28.23,0.00,677
13-Jan,5 AM,15.64,64.85,28.40,0.00,678
13-Jan,6 AM,16.61,68.45,27.37,0.00,679
13-Jan,7 AM,30.17,66.08,28.66,1.10,680
13-Jan,8 AM,26.92,59.13,33.47,0.00,681
13-Jan,9 AM,17.05,48.34,36.15,108.56,682
13-Jan,10 AM,12.71,43.90,37.85,162.13,683
13-Jan,11 AM,10.38,41.57,38.46,232.47,684
13-Jan,12 PM,9.51,38.60,40.02,172.06,685
13-Jan,1 PM,9.43,36.13,42.06,93.35,686
13-Jan,2 PM,9.65,34.79,43.57,43.56,687
13-Jan,3 PM,9.99,35.85,42.77,135.66,688
13-Jan,4 PM,10.64,37.53,42.03,72.23,689
13-Jan,5 PM,11.10,39.88,40.44,29.10,690
13-Jan,6 PM,16.85,44.40,37.72,9.93,691
13-Jan,7 PM,19.11,47.83,35.95,7.62,692
13-Jan,8 PM,12.68,48.08,35.49,41.75,693
13-Jan,9 PM,26.90,56.56,34.04,10.26,694
13-Jan,10 PM,24.50,62.63,32.98,6.07,695
13-Jan,11 PM,24.29,67.07,31.91,0.57,696
14-Jan,12 AM,22.48,70.66,30.78,0.00,697
14-Jan,1 AM,18.84,72.50,30.00,0.00,698
14-Jan,2 AM,16.78,71.77,29.43,0.00,699
14-Jan,3 AM,15.62,71.27,28.81,0.13,700
14-Jan,4 AM,14.99,70.44,28.54,0.00,701
14-Jan,5 AM,15.28,70.93,28.33,0.00,702
14-Jan,6 AM,24.73,69.82,28.36,0.00,703
14-Jan,7 AM,24.10,67.49,29.52,0.00,704
14-Jan,8 AM,36.27,58.28,34.18,0.00,705
14-Jan,9 AM,27.37,51.57,36.94,17.78,706
14-Jan,10 AM,13.05,50.40,35.47,340.63,707
14-Jan,11 AM,12.83,50.62,35.09,476.13,708
14-Jan,12 PM,13.56,48.33,36.08,406.25,709
14-Jan,1 PM,12.90,44.51,37.93,298.61,710
14-Jan,2 PM,11.67,42.00,39.47,184.33,711
14-Jan,3 PM,12.04,41.69,39.75,208.35,712
14-Jan,4 PM,12.16,42.28,39.38,151.43,713
14-Jan,5 PM,13.15,45.05,37.84,125.97,714
14-Jan,6 PM,14.66,49.70,35.31,126.40,715
14-Jan,7 PM,13.82,50.86,34.23,81.89,716
14-Jan,8 PM,15.96,50.37,33.82,43.63,717
14-Jan,9 PM,14.58,52.26,32.96,9.08,718
14-Jan,10 PM,13.94,53.78,32.19,0.83,719
14-Jan,11 PM,15.17,55.32,31.59,0.58,720
15-Jan,12 AM,20.36,61.35,29.81,0.00,721
15-Jan,1 AM,18.73,60.87,29.63,0.00,722
15-Jan,2 AM,19.02,63.65,28.80,0.00,723
15-Jan,3 AM,19.50,64.38,28.32,3.04,724
15-Jan,4 AM,17.54,67.14,27.36,5.72,725
15-Jan,5 AM,19.01,66.01,27.28,13.63,726
15-Jan,6 AM,23.33,64.90,27.38,3.18,727
15-Jan,7 AM,22.22,65.02,28.08,4.73,728
15-Jan,8 AM,32.95,58.22,32.36,0.00,729
15-Jan,9 AM,22.04,47.77,38.08,26.18,730
15-Jan,10 AM,16.08,44.32,38.21,71.63,731
15-Jan,11 AM,13.61,41.12,39.78,118.44,732
15-Jan,12 PM,13.87,40.06,39.33,184.76,733
15-Jan,1 PM,17.09,38.39,40.24,130.43,734
15-Jan,2 PM,15.58,36.98,41.11,137.44,735
15-Jan,3 PM,16.70,38.27,41.03,127.26,736
15-Jan,4 PM,18.91,39.17,40.45,114.58,737
15-Jan,5 PM,18.85,41.96,38.69,66.32,738
15-Jan,6 PM,33.42,47.17,36.53,30.15,739
15-Jan,7 PM,25.47,50.14,35.31,78.51,740
15-Jan,8 PM,22.42,52.01,34.32,21.27,741
15-Jan,9 PM,20.08,52.56,33.48,104.04,742
15-Jan,10 PM,30.02,56.82,32.26,3.42,743
15-Jan,11 PM,30.46,60.60,30.85,1.89,744
16-Jan,12 AM,25.11,65.41,29.17,18.97,745
16-Jan,1 AM,22.82,67.00,28.29,51.74,746
16-Jan,2 AM,21.71,66.74,28.14,4.23,747
16-Jan,3 AM,23.65,66.46,28.13,0.00,748
16-Jan,4 AM,32.64,65.12,28.28,0.00,749
16-Jan,5 AM,27.94,67.91,27.38,2.77,750
16-Jan,6 AM,31.50,67.55,27.56,1.38,751
16-Jan,7 AM,35.94,65.87,29.06,0.00,752
16-Jan,8 AM,31.44,58.01,33.98,0.00,753
16-Jan,9 AM,29.00,49.15,38.68,0.00,754
16-Jan,10 AM,22.96,43.26,40.95,0.67,755
16-Jan,11 AM,17.57,40.47,41.26,21.16,756
16-Jan,12 PM,17.15,40.08,40.68,70.00,757
16-Jan,1 PM,16.81,38.70,41.63,84.62,758
16-Jan,2 PM,17.05,39.00,41.62,115.42,759
16-Jan,3 PM,15.58,37.77,42.26,30.38,760
16-Jan,4 PM,16.94,37.26,42.92,0.00,761
16-Jan,5 PM,19.09,40.25,40.75,0.00,762
16-Jan,6 PM,29.64,48.18,36.68,0.00,763
16-Jan,7 PM,34.98,51.53,34.98,0.00,764
16-Jan,8 PM,30.46,57.39,32.85,0.00,765
16-Jan,9 PM,32.09,61.13,31.30,0.00,766
16-Jan,10 PM,32.99,61.61,30.96,0.00,767
16-Jan,11 PM,38.82,63.41,30.51,2.93,768
17-Jan,12 AM,31.31,64.02,29.94,0.00,769
17-Jan,1 AM,32.11,68.51,28.36,0.00,770
17-Jan,2 AM,23.29,64.57,29.08,0.00,771
17-Jan,3 AM,23.45,65.88,28.45,0.00,772
17-Jan,4 AM,25.02,67.22,27.84,0.00,773
17-Jan,5 AM,25.79,66.62,27.72,0.00,774
17-Jan,6 AM,37.34,66.30,28.17,0.00,775
17-Jan,7 AM,44.55,67.57,29.10,0.00,776
17-Jan,8 AM,41.09,60.39,33.33,0.00,777
17-Jan,9 AM,40.74,52.45,37.55,0.00,778
17-Jan,10 AM,38.27,46.49,40.29,0.03,779
17-Jan,11 AM,25.57,40.62,41.54,18.43,780
17-Jan,12 PM,21.76,39.61,41.32,52.60,781
17-Jan,1 PM,18.76,37.44,43.49,6.59,782
17-Jan,2 PM,16.90,36.76,43.78,2.37,783
17-Jan,3 PM,14.64,36.23,44.12,17.66,784
17-Jan,4 PM,14.45,36.85,42.94,19.60,785
17-Jan,5 PM,15.25,39.96,40.96,3.10,786
17-Jan,6 PM,17.12,46.09,37.56,29.74,787
17-Jan,7 PM,20.55,50.27,35.70,2.04,788
17-Jan,8 PM,18.90,51.78,34.26,0.00,789
17-Jan,9 PM,18.55,51.80,33.50,0.57,790
17-Jan,10 PM,21.03,51.67,32.98,0.65,791
17-Jan,11 PM,19.42,52.12,32.36,83.67,792
18-Jan,12 AM,23.09,60.33,30.29,8.29,793
18-Jan,1 AM,20.95,64.27,28.76,20.06,794
18-Jan,2 AM,20.08,61.94,29.27,0.96,795
18-Jan,3 AM,24.20,61.24,29.47,0.00,796
18-Jan,4 AM,22.22,60.59,29.37,0.00,797
18-Jan,5 AM,17.38,59.47,29.46,19.82,798
18-Jan,6 AM,21.01,60.67,29.12,0.61,799
18-Jan,7 AM,23.22,59.18,30.60,0.00,800
18-Jan,8 AM,31.61,53.27,35.54,0.00,801
18-Jan,9 AM,16.68,46.65,39.15,0.00,802
18-Jan,10 AM,11.31,44.21,39.59,198.72,803
18-Jan,11 AM,10.06,45.51,37.45,319.21,804
18-Jan,12 PM,9.40,43.81,38.16,332.83,805
18-Jan,1 PM,9.05,41.87,38.75,347.36,806
18-Jan,2 PM,8.43,40.33,39.77,280.80,807
18-Jan,3 PM,8.06,39.75,40.52,219.88,808
18-Jan,4 PM,8.06,39.82,40.91,116.73,809
18-Jan,5 PM,8.42,43.70,38.55,184.44,810
18-Jan,6 PM,10.15,47.61,36.40,103.81,811
18-Jan,7 PM,10.29,47.63,35.50,38.42,812
18-Jan,8 PM,9.27,47.93,34.86,62.24,813
18-Jan,9 PM,7.95,50.44,33.44,169.91,814
18-Jan,10 PM,7.40,51.03,32.96,125.39,815
18-Jan,11 PM,7.52,51.17,32.95,25.87,816
19-Jan,12 AM,9.93,54.67,31.78,9.16,817
19-Jan,1 AM,11.19,57.66,30.65,6.37,818
19-Jan,2 AM,10.50,56.76,30.83,1.87,819
19-Jan,3 AM,10.29,58.29,30.23,0.00,820
19-Jan,4 AM,11.46,60.85,29.23,0.44,821
19-Jan,5 AM,12.61,62.97,28.39,2.93,822
19-Jan,6 AM,16.73,64.24,27.95,0.00,823
19-Jan,7 AM,20.20,61.72,29.58,0.00,824
19-Jan,8 AM,14.46,54.45,34.00,2.38,825
19-Jan,9 AM,7.96,49.50,35.35,59.56,826
19-Jan,10 AM,6.41,47.79,35.89,211.06,827
19-Jan,11 AM,7.41,48.56,35.84,255.51,828
19-Jan,12 PM,6.34,47.72,36.02,392.65,829
19-Jan,1 PM,6.36,44.26,38.01,289.60,830
19-Jan,2 PM,6.15,43.17,38.67,286.16,831
19-Jan,3 PM,6.80,41.52,39.37,227.00,832
19-Jan,4 PM,6.65,41.26,39.24,182.26,833
19-Jan,5 PM,7.57,43.20,37.72,124.31,834
19-Jan,6 PM,9.38,46.73,35.51,93.63,835
19-Jan,7 PM,9.21,48.93,34.54,4.10,836
19-Jan,8 PM,9.12,50.69,33.44,0.00,837
19-Jan,9 PM,8.72,52.20,32.65,2.52,838
19-Jan,10 PM,10.63,56.13,31.34,0.00,839
19-Jan,11 PM,10.25,58.72,30.34,0.00,840
20-Jan,12 AM,12.33,60.23,29.75,6.00,841
20-Jan,1 AM,13.42,63.47,28.54,8.73,842
20-Jan,2 AM,11.82,63.68,28.35,0.00,843
20-Jan,3 AM,11.99,64.78,27.96,0.00,844
20-Jan,4 AM,11.41,65.87,27.59,0.00,845
20-Jan,5 AM,12.16,65.75,27.34,0.00,846
20-Jan,6 AM,12.73,66.42,27.17,0.00,847
20-Jan,7 AM,14.27,65.06,28.42,0.00,848
20-Jan,8 AM,16.30,55.91,33.04,4.43,849
20-Jan,9 AM,15.72,53.24,34.68,116.64,850
20-Jan,10 AM,9.70,52.09,34.46,376.33,851
20-Jan,11 AM,8.74,50.82,35.28,440.20,852
20-Jan,12 PM,7.90,48.37,37.03,328.59,853
20-Jan,1 PM,9.29,45.82,38.55,256.56,854
20-Jan,2 PM,9.57,42.19,40.22,143.13,855
20-Jan,3 PM,12.45,41.24,40.67,92.73,856
20-Jan,4 PM,12.82,39.99,40.91,28.04,857
20-Jan,5 PM,15.51,43.73,38.69,1.52,858
20-Jan,6 PM,15.36,48.03,36.79,0.00,859
20-Jan,7 PM,17.15,50.88,35.86,10.67,860
20-Jan,8 PM,19.54,53.74,34.33,180.71,861
20-Jan,9 PM,28.07,58.87,34.22,40.11,862
20-Jan,10 PM,28.35,59.77,33.80,1.15,863
20-Jan,11 PM,24.72,60.85,33.01,1.43,864
21-Jan,12 AM,24.24,61.79,32.53,0.17,865
21-Jan,1 AM,23.57,60.74,32.60,0.00,866
21-Jan,2 AM,25.02,63.54,32.11,0.00,867
21-Jan,3 AM,29.40,70.92,30.53,5.00,868
21-Jan,4 AM,29.39,77.18,28.95,10.80,869
21-Jan,5 AM,29.55,77.58,29.19,8.23,870
21-Jan,6 AM,27.77,82.96,27.18,184.10,871
21-Jan,7 AM,23.62,82.53,27.37,33.85,872
21-Jan,8 AM,18.50,83.04,27.22,49.38,873
21-Jan,9 AM,16.04,78.44,30.08,0.00,874
21-Jan,10 AM,14.09,68.20,35.44,0.00,875
21-Jan,11 AM,15.07,59.98,38.04,0.00,876
21-Jan,12 PM,15.03,55.33,38.89,8.63,877
21-Jan,1 PM,12.08,50.13,39.09,23.20,878
21-Jan,2 PM,12.62,48.67,39.07,104.95,879
21-Jan,3 PM,17.69,51.10,38.01,18.88,880
21-Jan,4 PM,23.32,52.22,38.87,0.00,881
21-Jan,5 PM,26.71,57.10,37.67,0.00,882
21-Jan,6 PM,29.44,63.20,35.11,0.00,883
21-Jan,7 PM,34.01,68.35,33.04,0.00,884
21-Jan,8 PM,25.75,65.87,32.89,10.64,885
21-Jan,9 PM,21.87,63.78,32.97,10.09,886
21-Jan,10 PM,28.17,68.54,32.15,0.00,887
21-Jan,11 PM,30.13,69.25,31.90,0.00,888
22-Jan,12 AM,36.35,71.47,30.98,2.66,889
22-Jan,1 AM,35.49,71.28,30.96,0.00,890
22-Jan,2 AM,34.06,73.59,30.32,0.07,891
22-Jan,3 AM,35.71,72.80,30.28,0.00,892
22-Jan,4 AM,38.96,72.33,30.17,0.54,893
22-Jan,5 AM,40.78,70.82,30.09,0.45,894
22-Jan,6 AM,39.75,71.45,29.87,22.58,895
22-Jan,7 AM,37.05,71.36,30.34,0.00,896
22-Jan,8 AM,37.79,68.55,32.08,0.00,897
22-Jan,9 AM,28.31,61.34,35.09,10.50,898
22-Jan,10 AM,16.66,57.01,37.31,40.88,899
22-Jan,11 AM,13.76,54.22,38.66,52.04,900
22-Jan,12 PM,17.29,53.28,39.10,6.08,901
22-Jan,1 PM,18.06,52.68,39.35,9.93,902
22-Jan,2 PM,16.47,54.26,38.80,42.04,903
22-Jan,3 PM,11.82,47.55,42.03,24.51,904
22-Jan,4 PM,11.07,55.27,37.91,168.20,905
22-Jan,5 PM,16.99,62.65,35.18,75.14,906
22-Jan,6 PM,19.89,66.91,33.00,78.13,907
22-Jan,7 PM,17.15,72.49,31.38,183.82,908
22-Jan,8 PM,15.82,75.46,30.40,228.62,909
22-Jan,9 PM,12.18,73.82,30.23,196.44,910
22-Jan,10 PM,7.65,68.93,31.42,50.94,911
22-Jan,11 PM,7.05,69.32,31.25,4.33,912
23-Jan,12 AM,8.31,70.61,31.04,0.47,913
23-Jan,1 AM,8.95,71.39,31.00,0.00,914
23-Jan,2 AM,9.38,72.63,30.72,0.00,915
23-Jan,3 AM,11.38,74.02,30.31,0.00,916
23-Jan,4 AM,11.13,76.71,29.83,0.00,917
23-Jan,5 AM,10.22,74.81,30.41,0.00,918
23-Jan,6 AM,10.73,74.62,30.20,0.00,919
23-Jan,7 AM,14.53,74.86,30.73,0.00,920
23-Jan,8 AM,11.10,66.51,34.51,9.93,921
23-Jan,9 AM,13.71,65.97,34.31,40.55,922
23-Jan,10 AM,8.80,55.96,38.63,2.01,923
23-Jan,11 AM,8.51,49.92,41.01,4.75,924
23-Jan,12 PM,9.11,47.44,41.09,12.95,925
23-Jan,1 PM,8.39,44.85,41.41,3.13,926
23-Jan,2 PM,12.65,40.34,43.46,17.77,927
23-Jan,3 PM,9.98,38.65,44.82,15.03,928
23-Jan,4 PM,11.08,40.16,43.36,16.98,929
23-Jan,5 PM,7.64,41.92,41.95,0.45,930
23-Jan,6 PM,20.20,48.72,37.95,0.00,931
23-Jan,7 PM,14.78,55.88,35.15,0.00,932
23-Jan,8 PM,12.44,62.51,32.54,20.64,933
23-Jan,9 PM,10.16,63.14,31.54,26.09,934
23-Jan,10 PM,21.93,65.57,31.03,7.07,935
23-Jan,11 PM,19.65,66.78,30.64,3.66,936
24-Jan,12 AM,17.69,67.80,30.00,2.24,937
24-Jan,1 AM,18.84,71.58,29.02,5.36,938
24-Jan,2 AM,16.06,72.66,28.45,11.29,939
24-Jan,3 AM,14.40,73.77,28.09,11.33,940
24-Jan,4 AM,13.49,74.05,27.84,22.80,941
24-Jan,5 AM,13.24,72.61,28.29,0.82,942
24-Jan,6 AM,14.08,73.98,27.98,7.33,943
24-Jan,7 AM,15.56,68.79,30.53,0.00,944
24-Jan,8 AM,22.62,59.77,35.18,0.00,945
24-Jan,9 AM,9.33,54.94,38.37,8.59,946
24-Jan,10 AM,4.62,51.51,39.25,7.08,947
24-Jan,11 AM,5.11,46.08,41.40,6.23,948
24-Jan,12 PM,8.54,43.17,41.90,17.58,949
24-Jan,1 PM,15.42,39.77,43.08,35.25,950
24-Jan,2 PM,16.84,38.94,43.50,32.59,951
24-Jan,3 PM,10.82,34.79,44.98,5.49,952
24-Jan,4 PM,5.77,32.98,45.26,2.03,953
24-Jan,5 PM,5.67,35.33,42.54,0.00,954
24-Jan,6 PM,27.83,43.45,37.89,0.00,955
24-Jan,7 PM,12.90,47.89,35.06,7.33,956
24-Jan,8 PM,13.43,57.83,32.35,4.46,957
24-Jan,9 PM,10.96,59.49,31.30,36.76,958
24-Jan,10 PM,10.16,61.38,30.46,25.39,959
24-Jan,11 PM,11.01,61.43,30.33,11.67,960
25-Jan,12 AM,18.78,63.34,29.79,22.38,961
25-Jan,1 AM,24.74,65.06,29.20,6.53,962
